"Reporter","Product","Partner","Tariff Year","DutyType","Reporter Name","Product Name","Partner Name","Simple Average","Nbr of Total Lines","Weighted Average"
"620","270900","826",2023,"BND","Portugal","270900 --  Petroleum oils and oils obtained from b","United Kingdom",,,
"620","270900","826",2023,"MFN","Portugal","270900 --  Petroleum oils and oils obtained from b","United Kingdom",0,2,0
"620","270900","840",2023,"AHS","Portugal","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"620","270900","840",2023,"BND","Portugal","270900 --  Petroleum oils and oils obtained from b","United States",,,
"620","270900","840",2023,"MFN","Portugal","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"702","270900","012",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Algeria",0,3,0
"702","270900","012",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Algeria",,2,
"702","270900","012",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Algeria",0,3,0
"702","270900","024",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Angola",0,3,0
"702","270900","024",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Angola",,2,
"702","270900","024",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Angola",0,3,0
"702","270900","036",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Australia",0,3,0
"702","270900","036",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Australia",,2,
"702","270900","036",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Australia",0,3,0
"702","270900","076",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Brazil",0,3,0
"702","270900","076",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Brazil",,2,
"702","270900","076",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Brazil",0,3,0
"702","270900","120",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Cameroon",0,3,0
"702","270900","120",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Cameroon",,2,
"702","270900","120",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Cameroon",0,3,0
"702","270900","178",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",0,3,0
"702","270900","178",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",,2,
"702","270900","178",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",0,3,0
"702","270900","360",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Indonesia",0,3,0
"702","270900","360",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Indonesia",,2,
"702","270900","360",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Indonesia",0,3,0
"702","270900","368",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Iraq",0,3,0
"702","270900","368",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Iraq",,2,
"702","270900","368",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Iraq",0,3,0
"702","270900","414",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Kuwait",0,3,0
"702","270900","414",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Kuwait",,2,
"702","270900","414",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Kuwait",0,3,0
"702","270900","434",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Libya",0,3,0
"702","270900","434",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Libya",,2,
"702","270900","434",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Libya",0,3,0
"702","270900","566",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,3,0
"702","270900","566",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Nigeria",,2,
"702","270900","566",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,3,0
"702","270900","634",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Qatar",0,3,0
"702","270900","634",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Qatar",,2,
"702","270900","634",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Qatar",0,3,0
"702","270900","643",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Russian Federation",0,3,0
"702","270900","643",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Russian Federation",,2,
"702","270900","643",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Russian Federation",0,3,0
"702","270900","682",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,3,0
"702","270900","682",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",,2,
"702","270900","682",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,3,0
"702","270900","710",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","South Africa",0,3,0
"702","270900","710",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","South Africa",,2,
"702","270900","710",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","South Africa",0,3,0
"702","270900","729",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","Sudan",0,3,0
"702","270900","729",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","Sudan",,2,
"702","270900","729",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","Sudan",0,3,0
"702","270900","784",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",0,3,0
"702","270900","784",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",,2,
"702","270900","784",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",0,3,0
"702","270900","826",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","United Kingdom",0,3,0
"702","270900","826",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","United Kingdom",,2,
"702","270900","826",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","United Kingdom",0,3,0
"702","270900","840",2023,"AHS","Singapore","270900 --  Petroleum oils and oils obtained from b","United States",0,3,0
"702","270900","840",2023,"BND","Singapore","270900 --  Petroleum oils and oils obtained from b","United States",,2,
"702","270900","840",2023,"MFN","Singapore","270900 --  Petroleum oils and oils obtained from b","United States",0,3,0
"710","270900","012",2023,"AHS","South Africa","270900 --  Petroleum oils and oils obtained from b","Algeria",0,1,0
"710","270900","012",2023,"BND","South Africa","270900 --  Petroleum oils and oils obtained from b","Algeria",,,
"710","270900","012",2023,"MFN","South Africa","270900 --  Petroleum oils and oils obtained from b","Algeria",0,1,0
"710","270900","024",2023,"AHS","South Africa","270900 --  Petroleum oils and oils obtained from b","Angola",0,1,0
"710","270900","024",2023,"BND","South Africa","270900 --  Petroleum oils and oils obtained from b","Angola",,,
"710","270900","024",2023,"MFN","South Africa","270900 --  Petroleum oils and oils obtained from b","Angola",0,1,0
"710","270900","120",2023,"AHS","South Africa","270900 --  Petroleum oils and oils obtained from b","Cameroon",0,1,0
"710","270900","120",2023,"BND","South Africa","270900 --  Petroleum oils and oils obtained from b","Cameroon",,,
"710","270900","120",2023,"MFN","South Africa","270900 --  Petroleum oils and oils obtained from b","Cameroon",0,1,0
"710","270900","288",2023,"AHS","South Africa","270900 --  Petroleum oils and oils obtained from b","Ghana",0,1,0
"710","270900","288",2023,"BND","South Africa","270900 --  Petroleum oils and oils obtained from b","Ghana",,,
"710","270900","288",2023,"MFN","South Africa","270900 --  Petroleum oils and oils obtained from b","Ghana",0,1,0
"710","270900","566",2023,"AHS","South Africa","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,1,0
"710","270900","566",2023,"BND","South Africa","270900 --  Petroleum oils and oils obtained from b","Nigeria",,,
"710","270900","566",2023,"MFN","South Africa","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,1,0
"710","270900","682",2023,"AHS","South Africa","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,1,0
"710","270900","682",2023,"BND","South Africa","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",,,
"710","270900","682",2023,"MFN","South Africa","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,1,0
"710","270900","840",2023,"AHS","South Africa","270900 --  Petroleum oils and oils obtained from b","United States",0,1,0
"710","270900","840",2023,"BND","South Africa","270900 --  Petroleum oils and oils obtained from b","United States",,,
"710","270900","840",2023,"MFN","South Africa","270900 --  Petroleum oils and oils obtained from b","United States",0,1,0
"724","270900","012",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Algeria",0,2,0
"724","270900","012",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Algeria",,,
"724","270900","012",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Algeria",0,2,0
"724","270900","024",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Angola",0,2,0
"724","270900","024",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Angola",,,
"724","270900","024",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Angola",0,2,0
"724","270900","076",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Brazil",0,2,0
"724","270900","076",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Brazil",,,
"724","270900","076",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Brazil",0,2,0
"724","270900","124",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Canada",0,2,0
"724","270900","124",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Canada",,,
"724","270900","124",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Canada",0,2,0
"724","270900","170",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Colombia",0,2,0
"724","270900","170",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Colombia",,,
"724","270900","170",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Colombia",0,2,0
"724","270900","218",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Ecuador",0,2,0
"724","270900","218",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Ecuador",,,
"724","270900","218",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Ecuador",0,2,0
"724","270900","266",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Gabon",0,2,0
"724","270900","266",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Gabon",,,
"724","270900","266",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Gabon",0,2,0
"724","270900","288",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Ghana",0,2,0
"724","270900","288",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Ghana",,,
"724","270900","288",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Ghana",0,2,0
"724","270900","328",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Guyana",0,2,0
"724","270900","328",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Guyana",,,
"724","270900","328",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Guyana",0,2,0
"724","270900","368",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Iraq",0,2,0
"724","270900","368",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Iraq",,,
"724","270900","368",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Iraq",0,2,0
"724","270900","414",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Kuwait",0,2,0
"724","270900","414",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Kuwait",,,
"724","270900","414",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Kuwait",0,2,0
"724","270900","434",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Libya",0,2,0
"724","270900","434",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Libya",,,
"724","270900","434",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Libya",0,2,0
"724","270900","484",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Mexico",0,2,0
"724","270900","484",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Mexico",,,
"724","270900","484",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Mexico",0,2,0
"724","270900","566",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,2,0
"724","270900","566",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Nigeria",,,
"724","270900","566",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,2,0
"724","270900","578",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Norway",0,2,0
"724","270900","578",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Norway",,,
"724","270900","578",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Norway",0,2,0
"724","270900","682",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,2,0
"724","270900","682",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",,,
"724","270900","682",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,2,0
"724","270900","792",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Turkey",0,2,0
"724","270900","792",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Turkey",,,
"724","270900","792",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Turkey",0,2,0
"724","270900","826",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","United Kingdom",0,2,0
"724","270900","826",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","United Kingdom",,,
"724","270900","826",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","United Kingdom",0,2,0
"724","270900","840",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"724","270900","840",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","United States",,,
"724","270900","840",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"724","270900","862",2023,"AHS","Spain","270900 --  Petroleum oils and oils obtained from b","Venezuela",0,2,0
"724","270900","862",2023,"BND","Spain","270900 --  Petroleum oils and oils obtained from b","Venezuela",,,
"724","270900","862",2023,"MFN","Spain","270900 --  Petroleum oils and oils obtained from b","Venezuela",0,2,0
"752","270900","024",2023,"AHS","Sweden","270900 --  Petroleum oils and oils obtained from b","Angola",0,2,0
"752","270900","024",2023,"BND","Sweden","270900 --  Petroleum oils and oils obtained from b","Angola",,,
"752","270900","024",2023,"MFN","Sweden","270900 --  Petroleum oils and oils obtained from b","Angola",0,2,0
"752","270900","076",2023,"AHS","Sweden","270900 --  Petroleum oils and oils obtained from b","Brazil",0,2,0
"752","270900","076",2023,"BND","Sweden","270900 --  Petroleum oils and oils obtained from b","Brazil",,,
"752","270900","076",2023,"MFN","Sweden","270900 --  Petroleum oils and oils obtained from b","Brazil",0,2,0
"752","270900","288",2023,"AHS","Sweden","270900 --  Petroleum oils and oils obtained from b","Ghana",0,2,0
"752","270900","288",2023,"BND","Sweden","270900 --  Petroleum oils and oils obtained from b","Ghana",,,
"752","270900","288",2023,"MFN","Sweden","270900 --  Petroleum oils and oils obtained from b","Ghana",0,2,0
"752","270900","328",2023,"AHS","Sweden","270900 --  Petroleum oils and oils obtained from b","Guyana",0,2,0
"752","270900","328",2023,"BND","Sweden","270900 --  Petroleum oils and oils obtained from b","Guyana",,,
"752","270900","328",2023,"MFN","Sweden","270900 --  Petroleum oils and oils obtained from b","Guyana",0,2,0
"752","270900","434",2023,"AHS","Sweden","270900 --  Petroleum oils and oils obtained from b","Libya",0,2,0
"752","270900","434",2023,"BND","Sweden","270900 --  Petroleum oils and oils obtained from b","Libya",,,
"752","270900","434",2023,"MFN","Sweden","270900 --  Petroleum oils and oils obtained from b","Libya",0,2,0
"752","270900","566",2023,"AHS","Sweden","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,2,0
"752","270900","566",2023,"BND","Sweden","270900 --  Petroleum oils and oils obtained from b","Nigeria",,,
"752","270900","566",2023,"MFN","Sweden","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,2,0
"752","270900","578",2023,"AHS","Sweden","270900 --  Petroleum oils and oils obtained from b","Norway",0,2,0
"752","270900","578",2023,"BND","Sweden","270900 --  Petroleum oils and oils obtained from b","Norway",,,
"752","270900","578",2023,"MFN","Sweden","270900 --  Petroleum oils and oils obtained from b","Norway",0,2,0
"752","270900","826",2023,"AHS","Sweden","270900 --  Petroleum oils and oils obtained from b","United Kingdom",0,2,0
"752","270900","826",2023,"BND","Sweden","270900 --  Petroleum oils and oils obtained from b","United Kingdom",,,
"752","270900","826",2023,"MFN","Sweden","270900 --  Petroleum oils and oils obtained from b","United Kingdom",0,2,0
"752","270900","840",2023,"AHS","Sweden","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"752","270900","840",2023,"BND","Sweden","270900 --  Petroleum oils and oils obtained from b","United States",,,
"752","270900","840",2023,"MFN","Sweden","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"764","270900","012",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Algeria",0,3,0
"764","270900","012",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Algeria",,,
"764","270900","012",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Algeria",0,3,0
"764","270900","024",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Angola",0,3,0
"764","270900","024",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Angola",,,
"764","270900","024",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Angola",0,3,0
"764","270900","036",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Australia",0,3,0
"764","270900","036",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Australia",,,
"764","270900","036",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Australia",0,3,0
"764","270900","076",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Brazil",0,3,0
"764","270900","076",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Brazil",,,
"764","270900","076",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Brazil",0,3,0
"764","270900","124",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Canada",0,3,0
"764","270900","124",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Canada",,,
"764","270900","124",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Canada",0,3,0
"764","270900","178",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",0,3,0
"764","270900","178",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",,,
"764","270900","178",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",0,3,0
"764","270900","266",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Gabon",0,3,0
"764","270900","266",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Gabon",,,
"764","270900","266",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Gabon",0,3,0
"764","270900","288",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Ghana",0,3,0
"764","270900","288",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Ghana",,,
"764","270900","288",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Ghana",0,3,0
"764","270900","360",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Indonesia",0,3,0
"764","270900","360",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Indonesia",,,
"764","270900","360",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Indonesia",0,3,0
"764","270900","434",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Libya",0,3,0
"764","270900","434",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Libya",,,
"764","270900","434",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Libya",0,3,0
"764","270900","512",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Oman",0,3,0
"764","270900","512",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Oman",,,
"764","270900","512",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Oman",0,3,0
"764","270900","566",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,3,0
"764","270900","566",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Nigeria",,,
"764","270900","566",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,3,0
"764","270900","634",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Qatar",0,3,0
"764","270900","634",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Qatar",,,
"764","270900","634",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Qatar",0,3,0
"764","270900","682",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,3,0
"764","270900","682",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",,,
"764","270900","682",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,3,0
"764","270900","784",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",0,3,0
"764","270900","784",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",,,
"764","270900","784",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",0,3,0
"764","270900","792",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","Turkey",0,3,0
"764","270900","792",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","Turkey",,,
"764","270900","792",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","Turkey",0,3,0
"764","270900","840",2023,"AHS","Thailand","270900 --  Petroleum oils and oils obtained from b","United States",0,3,0
"764","270900","840",2023,"BND","Thailand","270900 --  Petroleum oils and oils obtained from b","United States",,,
"764","270900","840",2023,"MFN","Thailand","270900 --  Petroleum oils and oils obtained from b","United States",0,3,0
"826","270900","012",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Algeria",0,2,0
"826","270900","012",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Algeria",,,
"826","270900","012",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Algeria",0,2,0
"826","270900","024",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Angola",0,2,0
"826","270900","024",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Angola",,,
"826","270900","024",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Angola",0,2,0
"826","270900","076",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Brazil",0,2,0
"826","270900","076",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Brazil",,,
"826","270900","076",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Brazil",0,2,0
"826","270900","120",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Cameroon",0,2,0
"826","270900","120",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Cameroon",,,
"826","270900","120",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Cameroon",0,2,0
"826","270900","124",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Canada",0,2,0
"826","270900","124",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Canada",,,
"826","270900","124",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Canada",0,2,0
"826","270900","178",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",0,2,0
"826","270900","178",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",,,
"826","270900","178",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",0,2,0
"826","270900","208",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Denmark",0,2,0
"826","270900","208",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Denmark",,,
"826","270900","208",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Denmark",0,2,0
"826","270900","288",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Ghana",0,2,0
"826","270900","288",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Ghana",,,
"826","270900","288",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Ghana",0,2,0
"826","270900","328",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Guyana",0,2,0
"826","270900","328",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Guyana",,,
"826","270900","328",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Guyana",0,2,0
"826","270900","434",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Libya",0,2,0
"826","270900","434",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Libya",,,
"826","270900","434",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Libya",0,2,0
"826","270900","566",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,2,0
"826","270900","566",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Nigeria",,,
"826","270900","566",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,2,0
"826","270900","578",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Norway",0,2,0
"826","270900","578",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Norway",,,
"826","270900","578",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Norway",0,2,0
"826","270900","682",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,2,0
"826","270900","682",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",,,
"826","270900","682",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,2,0
"826","270900","784",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",0,2,0
"826","270900","784",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",,,
"826","270900","784",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",0,2,0
"826","270900","792",2023,"AHS","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Turkey",0,2,0
"826","270900","792",2023,"BND","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Turkey",,,
"826","270900","792",2023,"MFN","United Kingdom","270900 --  Petroleum oils and oils obtained from b","Turkey",0,2,0
